pm2_5,city,co,pm10,level,o3,spider,rank,so2,date,aqi,no2
15 ,常熟,0.6 ,28 ,优,69 ,aqi,53 ,11 ,2016-09-17,35 ,20 
29 ,常熟,0.9 ,49 ,良,102 ,aqi,142 ,11 ,2016-09-18,52 ,22 
22 ,常熟,0.9 ,44 ,优,87 ,aqi,57 ,12 ,2016-09-19,44 ,26 
24 ,常熟,0.8 ,45 ,良,101 ,aqi,69 ,15 ,2016-09-20,51 ,29 
26 ,常熟,0.8 ,44 ,优,73 ,aqi,23 ,14 ,2016-09-21,44 ,31 
25 ,常熟,0.6 ,38 ,良,104 ,aqi,64 ,13 ,2016-09-22,54 ,32 
31 ,常熟,0.6 ,44 ,良,120 ,aqi,134 ,17 ,2016-09-23,67 ,38 
18 ,常熟,0.5 ,40 ,良,114 ,aqi,200 ,19 ,2016-08-01,62 ,25 
40 ,常熟,0.6 ,54 ,良,152 ,aqi,243 ,13 ,2016-09-24,94 ,36 
40 ,常熟,0.7 ,53 ,良,155 ,aqi,261 ,15 ,2016-09-25,96 ,35 
15 ,常熟,0.5 ,32 ,良,124 ,aqi,267 ,16 ,2016-08-02,70 ,22 
36 ,常熟,0.6 ,42 ,良,79 ,aqi,76 ,14 ,2016-09-26,52 ,26 
22 ,常熟,0.6 ,34 ,优,33 ,aqi,41 ,14 ,2016-09-27,34 ,20 
24 ,常熟,0.8 ,41 ,优,81 ,aqi,115 ,20 ,2016-08-03,41 ,29 
37 ,常熟,1 ,57 ,良,96 ,aqi,196 ,16 ,2016-08-04,54 ,32 
18 ,常熟,0.5 ,28 ,优,46 ,aqi,32 ,14 ,2016-09-28,28 ,17 
16 ,常熟,0.5 ,27 ,优,68 ,aqi,65 ,13 ,2016-09-29,34 ,18 
25 ,常熟,0.6 ,37 ,优,96 ,aqi,144 ,22 ,2016-08-05,48 ,22 
22 ,常熟,0.6 ,38 ,良,130 ,aqi,280 ,24 ,2016-08-06,75 ,23 
15 ,常熟,0.9 ,22 ,优,50 ,aqi,84 ,15 ,2016-09-30,42 ,33 
14 ,常熟,0.5 ,30 ,良,114 ,aqi,247 ,22 ,2016-08-07,62 ,22 
10 ,常熟,0.5 ,25 ,优,94 ,aqi,127 ,19 ,2016-08-08,47 ,20 
11 ,常熟,0.4 ,26 ,优,71 ,aqi,48 ,16 ,2016-08-09,36 ,16 
11 ,常熟,0.5 ,22 ,优,80 ,aqi,66 ,16 ,2016-08-10,40 ,21 
18 ,常熟,0.5 ,31 ,优,64 ,aqi,28 ,18 ,2016-08-11,32 ,20 
19 ,常熟,0.5 ,33 ,优,78 ,aqi,59 ,19 ,2016-08-12,39 ,20 
19 ,常熟,0.6 ,34 ,良,135 ,aqi,297 ,18 ,2016-08-13,80 ,21 
32 ,常熟,0.5 ,49 ,轻度污染,186 ,aqi,361 ,18 ,2016-08-14,124 ,24 
20 ,常熟,0.6 ,36 ,轻度污染,179 ,aqi,353 ,19 ,2016-08-15,118 ,24 
23 ,常熟,0.4 ,39 ,良,104 ,aqi,156 ,16 ,2016-08-16,54 ,23 
20 ,常熟,0.6 ,43 ,良,144 ,aqi,288 ,14 ,2016-08-17,87 ,20 
24 ,常熟,0.6 ,42 ,良,147 ,aqi,293 ,15 ,2016-08-18,90 ,28 
28 ,常熟,0.7 ,50 ,轻度污染,195 ,aqi,357 ,15 ,2016-08-19,132 ,31 
41 ,常熟,1 ,73 ,良,139 ,aqi,308 ,16 ,2016-08-20,83 ,36 
57 ,常熟,1.3 ,81 ,良,138 ,aqi,274 ,19 ,2016-08-21,82 ,34 
23 ,常熟,0.7 ,40 ,良,148 ,aqi,295 ,16 ,2016-08-22,90 ,22 
19 ,常熟,0.6 ,38 ,轻度污染,168 ,aqi,328 ,16 ,2016-08-23,108 ,20 
22 ,常熟,0.6 ,40 ,良,151 ,aqi,246 ,16 ,2016-08-24,93 ,22 
25 ,常熟,0.6 ,42 ,轻度污染,167 ,aqi,315 ,15 ,2016-08-25,107 ,21 
19 ,常熟,0.8 ,36 ,优,76 ,aqi,37 ,14 ,2016-08-26,38 ,21 
19 ,常熟,0.6 ,45 ,良,109 ,aqi,167 ,14 ,2016-08-27,58 ,21 
30 ,常熟,0.7 ,59 ,良,159 ,aqi,301 ,18 ,2016-08-28,100 ,23 
31 ,常熟,0.9 ,54 ,良,135 ,aqi,217 ,18 ,2016-08-29,80 ,28 
28 ,常熟,0.8 ,56 ,良,126 ,aqi,170 ,17 ,2016-08-30,72 ,27 
44 ,常熟,0.8 ,80 ,轻度污染,163 ,aqi,273 ,15 ,2016-08-31,103 ,30 
23 ,常熟,0.8 ,38 ,优,96 ,aqi,172 ,14 ,2016-07-01,48 ,26 
22 ,常熟,1.4 ,31 ,优,40 ,aqi,97 ,16 ,2016-07-02,38 ,30 
22 ,常熟,1 ,30 ,优,48 ,aqi,78 ,13 ,2016-07-03,35 ,28 
44 ,常熟,1.2 ,61 ,良,107 ,aqi,211 ,18 ,2016-07-04,62 ,31 
25 ,常熟,1.1 ,39 ,良,102 ,aqi,176 ,17 ,2016-07-05,52 ,28 
42 ,常熟,1.2 ,64 ,良,70 ,aqi,208 ,20 ,2016-07-06,59 ,40 
15 ,常熟,0.7 ,28 ,优,78 ,aqi,87 ,16 ,2016-07-07,39 ,22 
13 ,常熟,0.4 ,24 ,优,41 ,aqi,18 ,16 ,2016-07-08,24 ,16 
12 ,常熟,0.5 ,23 ,优,46 ,aqi,19 ,16 ,2016-07-09,23 ,14 
18 ,常熟,0.7 ,30 ,优,46 ,aqi,20 ,18 ,2016-07-10,30 ,19 
24 ,常熟,0.8 ,37 ,优,80 ,aqi,69 ,16 ,2016-07-11,40 ,28 
63 ,常熟,1 ,87 ,良,156 ,aqi,335 ,20 ,2016-07-12,97 ,36 
70 ,常熟,1.4 ,96 ,良,68 ,aqi,328 ,20 ,2016-07-13,94 ,42 
46 ,常熟,1.2 ,66 ,良,40 ,aqi,237 ,21 ,2016-07-14,64 ,37 
38 ,常熟,1.2 ,57 ,良,97 ,aqi,203 ,18 ,2016-07-15,54 ,30 
53 ,常熟,1 ,64 ,良,137 ,aqi,268 ,18 ,2016-07-16,81 ,26 
69 ,常熟,1.2 ,81 ,良,96 ,aqi,279 ,21 ,2016-07-17,93 ,27 
32 ,常熟,1 ,47 ,优,69 ,aqi,129 ,20 ,2016-07-18,47 ,27 
34 ,常熟,0.9 ,51 ,轻度污染,164 ,aqi,338 ,19 ,2016-07-19,104 ,26 
32 ,常熟,0.9 ,52 ,轻度污染,192 ,aqi,358 ,20 ,2016-07-20,130 ,27 
31 ,常熟,1 ,53 ,良,86 ,aqi,185 ,19 ,2016-07-21,52 ,28 
37 ,常熟,0.8 ,58 ,良,132 ,aqi,277 ,20 ,2016-07-22,77 ,24 
45 ,常熟,0.8 ,103 ,轻度污染,163 ,aqi,323 ,19 ,2016-07-23,103 ,24 
40 ,常熟,1 ,73 ,轻度污染,189 ,aqi,346 ,18 ,2016-07-24,127 ,26 
31 ,常熟,0.9 ,62 ,良,124 ,aqi,215 ,18 ,2016-07-25,70 ,24 
45 ,常熟,1 ,82 ,轻度污染,210 ,aqi,360 ,20 ,2016-07-26,146 ,26 
52 ,常熟,0.8 ,82 ,轻度污染,169 ,aqi,328 ,22 ,2016-07-27,109 ,30 
64 ,常熟,0.7 ,98 ,轻度污染,180 ,aqi,321 ,22 ,2016-07-28,119 ,27 
65 ,常熟,0.7 ,91 ,轻度污染,188 ,aqi,325 ,21 ,2016-07-29,126 ,31 
43 ,常熟,0.6 ,67 ,良,140 ,aqi,240 ,16 ,2016-07-30,84 ,24 
15 ,常熟,0.4 ,34 ,良,129 ,aqi,229 ,15 ,2016-07-31,75 ,19 
25 ,常熟,0.9 ,31 ,良,109 ,aqi,157 ,22 ,2016-06-01,58 ,24 
34 ,常熟,0.8 ,47 ,良,113 ,aqi,171 ,20 ,2016-06-02,61 ,31 
19 ,常熟,0.7 ,28 ,优,82 ,aqi,51 ,17 ,2016-06-03,42 ,33 
30 ,常熟,0.7 ,36 ,优,78 ,aqi,57 ,15 ,2016-06-04,43 ,24 
26 ,常熟,0.7 ,32 ,优,97 ,aqi,65 ,15 ,2016-06-05,49 ,22 
50 ,常熟,0.8 ,60 ,良,126 ,aqi,158 ,20 ,2016-06-06,72 ,34 
49 ,常熟,1 ,59 ,良,72 ,aqi,145 ,22 ,2016-06-07,68 ,39 
